paperDOI,authorID,correspondingAuthor
9569b51674a032b3255e874e85f508a844a17183,2111070627,False
9569b51674a032b3255e874e85f508a844a17183,2072778815,False
9569b51674a032b3255e874e85f508a844a17183,3428779,False
409ebe4c2a8eb45ce1572af381980e0d4339f3bb,8803433,True
409ebe4c2a8eb45ce1572af381980e0d4339f3bb,1729840,False
409ebe4c2a8eb45ce1572af381980e0d4339f3bb,38152929,False
409ebe4c2a8eb45ce1572af381980e0d4339f3bb,1490967734,False
ba46424e0da87f56dbc5838f671bce8824066171,2143717609,True
ba46424e0da87f56dbc5838f671bce8824066171,2116187894,False
ba46424e0da87f56dbc5838f671bce8824066171,2110840720,False
ba46424e0da87f56dbc5838f671bce8824066171,145165793,False
ba46424e0da87f56dbc5838f671bce8824066171,2152506888,False
49226b2a39dacc49ec5aa3ad7523366b4d25dd27,153561456,True
bc552f33c8761b8e8704dce814334fc9b4108045,1732839,True
bc552f33c8761b8e8704dce814334fc9b4108045,2006673379,False
bc552f33c8761b8e8704dce814334fc9b4108045,2026072768,False
bc552f33c8761b8e8704dce814334fc9b4108045,1713209,False
f0251eca32833ffe9fc0e578edf7d4a4832ac7bb,2029500620,True
f0251eca32833ffe9fc0e578edf7d4a4832ac7bb,2719926,False
f0251eca32833ffe9fc0e578edf7d4a4832ac7bb,2277388,False
f0251eca32833ffe9fc0e578edf7d4a4832ac7bb,51506402,False
658dc31f6816c51eba77bf82ca1eab4a25812deb,46176675,True
658dc31f6816c51eba77bf82ca1eab4a25812deb,1775567,False
479fd6434e62711a0e091c7c2c7216ca3bacdd5a,2119185448,True
479fd6434e62711a0e091c7c2c7216ca3bacdd5a,2420746,False
ff2e999357bbcb4e9f27de17697e21e9a9b53597,7564853,True
ff2e999357bbcb4e9f27de17697e21e9a9b53597,1574064065,False
ff2e999357bbcb4e9f27de17697e21e9a9b53597,145276267,False
9b64f980a95806460b1056e91bd6c017226613b4,40506509,True
9b64f980a95806460b1056e91bd6c017226613b4,1875062,False
9b64f980a95806460b1056e91bd6c017226613b4,50704095,False
9b64f980a95806460b1056e91bd6c017226613b4,2670782,False
9b64f980a95806460b1056e91bd6c017226613b4,144555237,False
3127190433230b3dc1abd0680bb58dced4bcd90e,49959210,True
3127190433230b3dc1abd0680bb58dced4bcd90e,32131713,False
3127190433230b3dc1abd0680bb58dced4bcd90e,3089272,False
3127190433230b3dc1abd0680bb58dced4bcd90e,2118440152,False
3127190433230b3dc1abd0680bb58dced4bcd90e,145139947,False
3127190433230b3dc1abd0680bb58dced4bcd90e,2827616,False
3127190433230b3dc1abd0680bb58dced4bcd90e,1715548,False
3127190433230b3dc1abd0680bb58dced4bcd90e,1706809,False
3127190433230b3dc1abd0680bb58dced4bcd90e,33666044,False
3127190433230b3dc1abd0680bb58dced4bcd90e,2080690,False
3127190433230b3dc1abd0680bb58dced4bcd90e,143781496,False
3127190433230b3dc1abd0680bb58dced4bcd90e,34699434,False
8251a58c62dcdbc5f2e4aa9d9944638c21be0020,25687609,True
8251a58c62dcdbc5f2e4aa9d9944638c21be0020,1761921,False
8251a58c62dcdbc5f2e4aa9d9944638c21be0020,2056519,False
2533dcb5642df1aa80176912de81207e62f9a397,1807634,True
2533dcb5642df1aa80176912de81207e62f9a397,2927123,False
2533dcb5642df1aa80176912de81207e62f9a397,2000344193,False
2533dcb5642df1aa80176912de81207e62f9a397,37476034,False
547df0f649d5b8fcb64ac06611e5bbe7b14518f7,144958605,True
547df0f649d5b8fcb64ac06611e5bbe7b14518f7,49162465,False
547df0f649d5b8fcb64ac06611e5bbe7b14518f7,49957601,False
582e52cfdb452bb2fb66bd62de85e64f364f28d4,69847461,True
582e52cfdb452bb2fb66bd62de85e64f364f28d4,2087014908,False
582e52cfdb452bb2fb66bd62de85e64f364f28d4,90286912,False
700625151a6d41951a36dac0be87fbbb94445798,145332167,True
49051605a56a9c82a2401f96c3471312d00552d9,2286538930,True
49051605a56a9c82a2401f96c3471312d00552d9,2127823435,False
49051605a56a9c82a2401f96c3471312d00552d9,29919430,False
49051605a56a9c82a2401f96c3471312d00552d9,46234199,False
49051605a56a9c82a2401f96c3471312d00552d9,144704227,False
49051605a56a9c82a2401f96c3471312d00552d9,11041265,False
49051605a56a9c82a2401f96c3471312d00552d9,2474250,False
49051605a56a9c82a2401f96c3471312d00552d9,51230514,False
9e6be8ee7d816deff953cb89b27db37413d9d604,50556355,True
9e6be8ee7d816deff953cb89b27db37413d9d604,49776606,False
9e6be8ee7d816deff953cb89b27db37413d9d604,50607758,False
9e6be8ee7d816deff953cb89b27db37413d9d604,6245815,False
9e6be8ee7d816deff953cb89b27db37413d9d604,50078628,False
9e6be8ee7d816deff953cb89b27db37413d9d604,2115538514,False
cdcf7cb29f37ac0546961ea8a076075b9cc1f992,19355717,True
cdcf7cb29f37ac0546961ea8a076075b9cc1f992,47655430,False
e55f8bd550e824be448be407928d10b04940d8d7,2067591255,True
e55f8bd550e824be448be407928d10b04940d8d7,2052638,False
e55f8bd550e824be448be407928d10b04940d8d7,2111867148,False
aad7820cd6d4920e366d84cefbcf643cc053a6b2,152427836,True
aad7820cd6d4920e366d84cefbcf643cc053a6b2,3462178,False
f0d6a9f36d6c9204bb4ba920b71e787974581585,1599420389,True
f0d6a9f36d6c9204bb4ba920b71e787974581585,1841968,False
f0d6a9f36d6c9204bb4ba920b71e787974581585,3461139,False
f0d6a9f36d6c9204bb4ba920b71e787974581585,144886495,False
f0d6a9f36d6c9204bb4ba920b71e787974581585,40390373,False
8566f36d7917d4bd5705e1f7dff39197e2d22817,70985296,True
8566f36d7917d4bd5705e1f7dff39197e2d22817,3427818,False
8566f36d7917d4bd5705e1f7dff39197e2d22817,46599370,False
8566f36d7917d4bd5705e1f7dff39197e2d22817,2679504,False
8566f36d7917d4bd5705e1f7dff39197e2d22817,1699591,False
8566f36d7917d4bd5705e1f7dff39197e2d22817,2144200536,False
8566f36d7917d4bd5705e1f7dff39197e2d22817,1747034,False
fb1572566c94a1b88c8b4dd5f0b50c4650a13e6b,2142571242,True
fb1572566c94a1b88c8b4dd5f0b50c4650a13e6b,153144118,False
fb1572566c94a1b88c8b4dd5f0b50c4650a13e6b,36862923,False
d05d86db86a4ac0d95e6dcd951b42a9651939793,51162051,True
d05d86db86a4ac0d95e6dcd951b42a9651939793,2474250,False
d05d86db86a4ac0d95e6dcd951b42a9651939793,2285465435,False
d05d86db86a4ac0d95e6dcd951b42a9651939793,2916235,False
d05d86db86a4ac0d95e6dcd951b42a9651939793,1399133087,False
d05d86db86a4ac0d95e6dcd951b42a9651939793,145710905,False
a44bf845f06f743879d57dcac2271b07ae502af5,2041998112,True
a44bf845f06f743879d57dcac2271b07ae502af5,51925440,False
a44bf845f06f743879d57dcac2271b07ae502af5,1725285,False
c19b324e4850fd3eb82684031a59e7cd449ee91b,2013609073,True
c19b324e4850fd3eb82684031a59e7cd449ee91b,1746573,False
c19b324e4850fd3eb82684031a59e7cd449ee91b,2257741,False
bd715d6c567780442145198a7420a1fa5b3a0e0b,2648802,True
bd715d6c567780442145198a7420a1fa5b3a0e0b,2004926649,False
bd715d6c567780442145198a7420a1fa5b3a0e0b,40247257,False
bd715d6c567780442145198a7420a1fa5b3a0e0b,1824046,False
bd715d6c567780442145198a7420a1fa5b3a0e0b,4074061,False
8b0bda12424d4373f7e6eab5276a91cfd0cb6200,97596798,True
e50bf4ae589d0afd8ed54ad357c0ace3acb668a6,2110812571,True
e50bf4ae589d0afd8ed54ad357c0ace3acb668a6,1714048,False
e50bf4ae589d0afd8ed54ad357c0ace3acb668a6,1710200,False
e50bf4ae589d0afd8ed54ad357c0ace3acb668a6,1690791,False
e50bf4ae589d0afd8ed54ad357c0ace3acb668a6,48445735,False
e50bf4ae589d0afd8ed54ad357c0ace3acb668a6,36421188,False
49ae02906ebebb0411ef24f94049bfaea3c39eae,39490741,True
49ae02906ebebb0411ef24f94049bfaea3c39eae,2815416,False
49ae02906ebebb0411ef24f94049bfaea3c39eae,2059882465,False
49ae02906ebebb0411ef24f94049bfaea3c39eae,49933198,False
49ae02906ebebb0411ef24f94049bfaea3c39eae,5425881,False
6213914e6340b33f90c395111b187cc93c3e3726,39542955,True
6213914e6340b33f90c395111b187cc93c3e3726,39542955,False
6213914e6340b33f90c395111b187cc93c3e3726,3261771,False
6213914e6340b33f90c395111b187cc93c3e3726,5321246,False
6213914e6340b33f90c395111b187cc93c3e3726,5763185,False
6213914e6340b33f90c395111b187cc93c3e3726,4682895,False
6213914e6340b33f90c395111b187cc93c3e3726,6429063,False
6213914e6340b33f90c395111b187cc93c3e3726,144795978,False
6213914e6340b33f90c395111b187cc93c3e3726,2196760,False
6213914e6340b33f90c395111b187cc93c3e3726,2649858,False
6213914e6340b33f90c395111b187cc93c3e3726,4568877,False
6213914e6340b33f90c395111b187cc93c3e3726,48773823,False
6213914e6340b33f90c395111b187cc93c3e3726,47379742,False
6213914e6340b33f90c395111b187cc93c3e3726,1900790,False
695d7f2397df115395d9a9f7035d2ee67103dc6d,100980586,True
695d7f2397df115395d9a9f7035d2ee67103dc6d,2295756603,False
695d7f2397df115395d9a9f7035d2ee67103dc6d,3093729,False
7ed080692fd37fb927bcbb0c97c39b790809cdad,46267017,True
d382d7440042bf159509101b2b618842ffc29f9b,1652587435,True
d382d7440042bf159509101b2b618842ffc29f9b,51183107,False
d382d7440042bf159509101b2b618842ffc29f9b,2066685882,False
6017e81c5ede6c38b306a3df9738aeb04baa7619,100680875,True
6017e81c5ede6c38b306a3df9738aeb04baa7619,145449667,False
6017e81c5ede6c38b306a3df9738aeb04baa7619,1683396,False
020bb2ba5f3923858cd6882ba5c5a44ea8041ab6,1697755,True
020bb2ba5f3923858cd6882ba5c5a44ea8041ab6,2063959275,False
020bb2ba5f3923858cd6882ba5c5a44ea8041ab6,51028255,False
020bb2ba5f3923858cd6882ba5c5a44ea8041ab6,1728216,False
b0c28a23747b5c408b56eee8bf56b0dfd7640cfe,119723024,True
b0c28a23747b5c408b56eee8bf56b0dfd7640cfe,1725285,False
f039cd42598ed533333b4434c43c5309f6fda2b2,2058108717,True
f039cd42598ed533333b4434c43c5309f6fda2b2,2078987104,False
24f2cc2b60802710b810a2b6840d6b97a53707a5,1399003993,True
24f2cc2b60802710b810a2b6840d6b97a53707a5,1792351,False
04db5a786dc27e1d80c41f55b32e76083da910ae,51506402,True
04db5a786dc27e1d80c41f55b32e76083da910ae,6635731,False
04db5a786dc27e1d80c41f55b32e76083da910ae,2719926,False
57910c108012e7fd66378ce8440f8667a25adfff,7993589,True
57910c108012e7fd66378ce8440f8667a25adfff,5296252,False
1be2b20d5ad1c4602a7ceb972ae705c5c82ab591,2841157,True
1be2b20d5ad1c4602a7ceb972ae705c5c82ab591,2263586483,False
8d156ab3f8d39e10ed652241c6285c61d3e3aff2,2696295,True
8d156ab3f8d39e10ed652241c6285c61d3e3aff2,2319731,False
8d156ab3f8d39e10ed652241c6285c61d3e3aff2,2072486551,False
6def0370e9733d233991d862483249e556501972,1842749,True
6def0370e9733d233991d862483249e556501972,1740859347,False
6def0370e9733d233991d862483249e556501972,88087434,False
6def0370e9733d233991d862483249e556501972,122542753,False
a24d373bd33788640e95c117ebd5d78c88e8ce92,30000987,True
a24d373bd33788640e95c117ebd5d78c88e8ce92,39466716,False
a24d373bd33788640e95c117ebd5d78c88e8ce92,1720869,False
a24d373bd33788640e95c117ebd5d78c88e8ce92,2157747150,False
a24d373bd33788640e95c117ebd5d78c88e8ce92,1732336,False
a24d373bd33788640e95c117ebd5d78c88e8ce92,2219053320,False
505b2f4f5364ec43657c13932b334b6f1f3fc7a8,2475083,True
505b2f4f5364ec43657c13932b334b6f1f3fc7a8,2762149,False
505b2f4f5364ec43657c13932b334b6f1f3fc7a8,1931201,False
f71c25642f53c52823aeef5d215993470991cf82,2570381,True
f71c25642f53c52823aeef5d215993470991cf82,144638694,False
f71c25642f53c52823aeef5d215993470991cf82,34699434,False
d918db1daef1eb14294d310d20b1bce38f11e610,1989411,True
d918db1daef1eb14294d310d20b1bce38f11e610,2036991695,False
6de08c5762e6d06a7e8ee0c4baa1a0acb505720a,2149668798,True
6de08c5762e6d06a7e8ee0c4baa1a0acb505720a,2149236795,False
6de08c5762e6d06a7e8ee0c4baa1a0acb505720a,2118799281,False
bd20055d314fa7ffbee9d702dfd5e4fd99257c62,101769938,True
bd20055d314fa7ffbee9d702dfd5e4fd99257c62,39544108,False
bd20055d314fa7ffbee9d702dfd5e4fd99257c62,145109025,False
bd20055d314fa7ffbee9d702dfd5e4fd99257c62,1390935916,False
029088ac7288fd455df8e5469952154552f86a2a,2265242968,True
029088ac7288fd455df8e5469952154552f86a2a,2265208833,False
029088ac7288fd455df8e5469952154552f86a2a,2265237339,False
5bacfea96066f8a5e295c159625713b8c72d91bf,119380955,True
7cd16cdb3abb5e08ba253f1c403598c055c69793,39466716,True
7cd16cdb3abb5e08ba253f1c403598c055c69793,1690783,False
7cd16cdb3abb5e08ba253f1c403598c055c69793,1775276,False
bcccf3a8499bbaac2fd809c43ceb1be96b59b926,100996634,True
bcccf3a8499bbaac2fd809c43ceb1be96b59b926,2109060719,False
bcccf3a8499bbaac2fd809c43ceb1be96b59b926,2117433786,False
bcccf3a8499bbaac2fd809c43ceb1be96b59b926,2054412990,False
bcccf3a8499bbaac2fd809c43ceb1be96b59b926,3127329,False
bcccf3a8499bbaac2fd809c43ceb1be96b59b926,2504016,False
bcccf3a8499bbaac2fd809c43ceb1be96b59b926,1721029,False
9ca4131ce704906414900d52f75b6dd71d24d8a1,117892851,True
9ca4131ce704906414900d52f75b6dd71d24d8a1,152784157,False
9ca4131ce704906414900d52f75b6dd71d24d8a1,48854003,False
9ca4131ce704906414900d52f75b6dd71d24d8a1,2054898274,False
b133c73fd3ca99070a1a42d3974e01040daa2fa4,2362354,True
b133c73fd3ca99070a1a42d3974e01040daa2fa4,144355486,False
b133c73fd3ca99070a1a42d3974e01040daa2fa4,144362545,False
b133c73fd3ca99070a1a42d3974e01040daa2fa4,1699069,False
109f6c2ea18058cca7b9cc734b30dea6dd64cac0,145844948,True
109f6c2ea18058cca7b9cc734b30dea6dd64cac0,1789216,False
109f6c2ea18058cca7b9cc734b30dea6dd64cac0,1403684314,False
109f6c2ea18058cca7b9cc734b30dea6dd64cac0,1776360,False
9bc9f67ed2093e6ee134ac3629cca741276b61ce,2420048,True
9bc9f67ed2093e6ee134ac3629cca741276b61ce,2189911,False
9bc9f67ed2093e6ee134ac3629cca741276b61ce,39330670,False
b6988c2580c8e6a445b560c489d7b07bf992a66b,1825498,True
b6988c2580c8e6a445b560c489d7b07bf992a66b,2394689,False
18841e624f4fddd4282e37ad2b29384fa9bc0be6,1860208,True
18841e624f4fddd4282e37ad2b29384fa9bc0be6,1703347,False
18841e624f4fddd4282e37ad2b29384fa9bc0be6,,False
23cfa973c3e131ed578ad2503c5e0559bbb83f10,2143157614,True
23cfa973c3e131ed578ad2503c5e0559bbb83f10,3114683,False
23cfa973c3e131ed578ad2503c5e0559bbb83f10,1731449,False
23cfa973c3e131ed578ad2503c5e0559bbb83f10,2587503,False
23cfa973c3e131ed578ad2503c5e0559bbb83f10,8525897,False
8534a31fde1d1b26a52f84ab94a30fe14213e2b0,2446329,True
8534a31fde1d1b26a52f84ab94a30fe14213e2b0,2106695028,False
8534a31fde1d1b26a52f84ab94a30fe14213e2b0,37128868,False
8534a31fde1d1b26a52f84ab94a30fe14213e2b0,1720961,False
8534a31fde1d1b26a52f84ab94a30fe14213e2b0,1777051,False
8534a31fde1d1b26a52f84ab94a30fe14213e2b0,1774308,False
8534a31fde1d1b26a52f84ab94a30fe14213e2b0,2067840932,False
43366ceccb11d03f3e413ba4b0f49808fce7f582,113671068,True
8863b5b4ffb29c14424298431e9012050ddf125f,16098577,True
8863b5b4ffb29c14424298431e9012050ddf125f,94175902,False
8863b5b4ffb29c14424298431e9012050ddf125f,2629922,False
8863b5b4ffb29c14424298431e9012050ddf125f,145335174,False
01d8fce90129787f10b7b408e90a8c4228eac2f0,9636959,True
01d8fce90129787f10b7b408e90a8c4228eac2f0,9636959,False
01d8fce90129787f10b7b408e90a8c4228eac2f0,2922103,False
01d8fce90129787f10b7b408e90a8c4228eac2f0,144170653,False
01d8fce90129787f10b7b408e90a8c4228eac2f0,88284550,False
01d8fce90129787f10b7b408e90a8c4228eac2f0,2230973640,False
01d8fce90129787f10b7b408e90a8c4228eac2f0,2011567,False
01d8fce90129787f10b7b408e90a8c4228eac2f0,1699372,False
01d8fce90129787f10b7b408e90a8c4228eac2f0,145146491,False
4f55d6d95090c46b65d40ca3ea027d6113a381d6,2094059591,True
4f55d6d95090c46b65d40ca3ea027d6113a381d6,33373444,False
4f55d6d95090c46b65d40ca3ea027d6113a381d6,2152884424,False
4f55d6d95090c46b65d40ca3ea027d6113a381d6,7253792,False
7aa5c0ff59030a69a3db02d37750d6cd508e76ac,9241846,True
94d20254f6a5ed3102d95eb55b87b62b2f731108,1389963882,True
94d20254f6a5ed3102d95eb55b87b62b2f731108,3266367,False
94d20254f6a5ed3102d95eb55b87b62b2f731108,47973472,False
94d20254f6a5ed3102d95eb55b87b62b2f731108,2066075,False
94d20254f6a5ed3102d95eb55b87b62b2f731108,1925224,False
94d20254f6a5ed3102d95eb55b87b62b2f731108,143721686,False
94d20254f6a5ed3102d95eb55b87b62b2f731108,1389963574,False
94d20254f6a5ed3102d95eb55b87b62b2f731108,2942350,False
820b4d107da7b85efd53e3fb57fd981e6fb6d7f9,2108953789,True
820b4d107da7b85efd53e3fb57fd981e6fb6d7f9,2115376015,False
820b4d107da7b85efd53e3fb57fd981e6fb6d7f9,2144506873,False
820b4d107da7b85efd53e3fb57fd981e6fb6d7f9,2054371424,False
820b4d107da7b85efd53e3fb57fd981e6fb6d7f9,47795723,False
63a7877bbe0f389939dbd78c2560e941ebe2de66,2110731349,True
63a7877bbe0f389939dbd78c2560e941ebe2de66,47683287,False
63a7877bbe0f389939dbd78c2560e941ebe2de66,48193443,False
16165b1e5f91eb27b0104c9d87d8940f7d8e2a7b,2538266,True
8deeb6091710caab295d66a1d9fa2485a83b7eac,1796335,True
47a98e9702ea9bb4509a6a3d9ceb0b624499fec3,34806564,True
130199e7562b7aba33541e59b40447558816b812,16098577,True
130199e7562b7aba33541e59b40447558816b812,94175902,False
130199e7562b7aba33541e59b40447558816b812,2629922,False
6f4da3638ac9a87502c7a43dffc7be1bd8252a99,2029500620,True
6f4da3638ac9a87502c7a43dffc7be1bd8252a99,51506402,False
6f4da3638ac9a87502c7a43dffc7be1bd8252a99,2719926,False
6f4da3638ac9a87502c7a43dffc7be1bd8252a99,2277388,False
b9e1fed59fffb9f93921fedced533b4242b43f3a,29891605,True
b9e1fed59fffb9f93921fedced533b4242b43f3a,2041998112,False
b9e1fed59fffb9f93921fedced533b4242b43f3a,1723353821,False
b9e1fed59fffb9f93921fedced533b4242b43f3a,1723344833,False
b9e1fed59fffb9f93921fedced533b4242b43f3a,31482286,False
fccfa2f62a2d4222d1c6a8458e656609aaa0f5db,50556355,True
fccfa2f62a2d4222d1c6a8458e656609aaa0f5db,101653731,False
fccfa2f62a2d4222d1c6a8458e656609aaa0f5db,38524264,False
fccfa2f62a2d4222d1c6a8458e656609aaa0f5db,100863672,False
b581c0c41184f3640f774240b6ba9cf08497a9d2,49415495,True
b581c0c41184f3640f774240b6ba9cf08497a9d2,8991498,False
b581c0c41184f3640f774240b6ba9cf08497a9d2,2425689,False
b581c0c41184f3640f774240b6ba9cf08497a9d2,1826467,False
de3b22bff59655a4dd79deb93f9dccbd7dff4118,34069511,True
de3b22bff59655a4dd79deb93f9dccbd7dff4118,2059957551,False
de3b22bff59655a4dd79deb93f9dccbd7dff4118,145635583,False
de3b22bff59655a4dd79deb93f9dccbd7dff4118,4161277,False
de3b22bff59655a4dd79deb93f9dccbd7dff4118,6498141,False
de3b22bff59655a4dd79deb93f9dccbd7dff4118,2242655569,False
de3b22bff59655a4dd79deb93f9dccbd7dff4118,8899942,False
de3b22bff59655a4dd79deb93f9dccbd7dff4118,4681176,False
de3b22bff59655a4dd79deb93f9dccbd7dff4118,6898535,False
de3b22bff59655a4dd79deb93f9dccbd7dff4118,2229923453,False
de3b22bff59655a4dd79deb93f9dccbd7dff4118,29644091,False
de3b22bff59655a4dd79deb93f9dccbd7dff4118,6376289,False
de3b22bff59655a4dd79deb93f9dccbd7dff4118,4128156,False
de3b22bff59655a4dd79deb93f9dccbd7dff4118,4975246,False
de3b22bff59655a4dd79deb93f9dccbd7dff4118,38507992,False
de3b22bff59655a4dd79deb93f9dccbd7dff4118,5535536,False
de3b22bff59655a4dd79deb93f9dccbd7dff4118,6553773,False
de3b22bff59655a4dd79deb93f9dccbd7dff4118,2494067,False
de3b22bff59655a4dd79deb93f9dccbd7dff4118,5232624,False
de3b22bff59655a4dd79deb93f9dccbd7dff4118,5057286,False
de3b22bff59655a4dd79deb93f9dccbd7dff4118,34629929,False
de3b22bff59655a4dd79deb93f9dccbd7dff4118,1399061731,False
de3b22bff59655a4dd79deb93f9dccbd7dff4118,3107065,False
de3b22bff59655a4dd79deb93f9dccbd7dff4118,5053725,False
de3b22bff59655a4dd79deb93f9dccbd7dff4118,5187968,False
de3b22bff59655a4dd79deb93f9dccbd7dff4118,3724369,False
de3b22bff59655a4dd79deb93f9dccbd7dff4118,5279367,False
de3b22bff59655a4dd79deb93f9dccbd7dff4118,14875878,False
de3b22bff59655a4dd79deb93f9dccbd7dff4118,145716004,False
de3b22bff59655a4dd79deb93f9dccbd7dff4118,145477556,False
de3b22bff59655a4dd79deb93f9dccbd7dff4118,143787209,False
de3b22bff59655a4dd79deb93f9dccbd7dff4118,2185814563,False
de3b22bff59655a4dd79deb93f9dccbd7dff4118,49694857,False
de3b22bff59655a4dd79deb93f9dccbd7dff4118,50261524,False
de3b22bff59655a4dd79deb93f9dccbd7dff4118,47892785,False
de3b22bff59655a4dd79deb93f9dccbd7dff4118,5663061,False
de3b22bff59655a4dd79deb93f9dccbd7dff4118,134169881,False
de3b22bff59655a4dd79deb93f9dccbd7dff4118,1957202,False
de3b22bff59655a4dd79deb93f9dccbd7dff4118,4490610,False
de3b22bff59655a4dd79deb93f9dccbd7dff4118,1888071,False
20b5a2aacb69c348bdf6b97bf66a4622ab7e9e36,144602334,True
20b5a2aacb69c348bdf6b97bf66a4622ab7e9e36,145200310,False
20b5a2aacb69c348bdf6b97bf66a4622ab7e9e36,2112580903,False
20b5a2aacb69c348bdf6b97bf66a4622ab7e9e36,46508848,False
20b5a2aacb69c348bdf6b97bf66a4622ab7e9e36,2146553512,False
20b5a2aacb69c348bdf6b97bf66a4622ab7e9e36,2149239106,False
20b5a2aacb69c348bdf6b97bf66a4622ab7e9e36,2075437225,False
20b5a2aacb69c348bdf6b97bf66a4622ab7e9e36,2116847188,False
1c45bfad2900f553364b9f877ca31e1ab3a310a1,2109015292,True
1c45bfad2900f553364b9f877ca31e1ab3a310a1,50556355,False
1c45bfad2900f553364b9f877ca31e1ab3a310a1,50607758,False
1c45bfad2900f553364b9f877ca31e1ab3a310a1,2116735986,False
6c07a6e062c0e5bf6715ebd5c2ba0851e57f2112,2065017195,True
6c07a6e062c0e5bf6715ebd5c2ba0851e57f2112,2105424656,False
28f09e7b8d6d9acac916773a7d1443ad92e00ba4,9162688,True
28f09e7b8d6d9acac916773a7d1443ad92e00ba4,66986482,False
28f09e7b8d6d9acac916773a7d1443ad92e00ba4,100466830,False
28f09e7b8d6d9acac916773a7d1443ad92e00ba4,152613855,False
28f09e7b8d6d9acac916773a7d1443ad92e00ba4,145011005,False
28f09e7b8d6d9acac916773a7d1443ad92e00ba4,40539650,False
555c0d308a1c9faa089430133566bf0dd6e4613d,2153575781,True
555c0d308a1c9faa089430133566bf0dd6e4613d,13027820,False
be264d4cb585847f5e0655bea8acce00faf1cec1,150931041,True
be264d4cb585847f5e0655bea8acce00faf1cec1,2109299312,False
be264d4cb585847f5e0655bea8acce00faf1cec1,3003408,False
d331afae2ae92227ac69b0cac238cf4ee40c6664,2073850998,True
d331afae2ae92227ac69b0cac238cf4ee40c6664,2348934601,False
d331afae2ae92227ac69b0cac238cf4ee40c6664,2287305984,False
bfc1c08ba71294ce5de5e131561cfa7594d64a0f,2654865,True
bfc1c08ba71294ce5de5e131561cfa7594d64a0f,2567132,False
bfc1c08ba71294ce5de5e131561cfa7594d64a0f,1686971,False
aca43cc3f55ed43a9ce5a0eb7df30b4a8f54b623,1679591508,True
aca43cc3f55ed43a9ce5a0eb7df30b4a8f54b623,74139537,False
f1945a113ffd733f809d1b0cba56f37ffaf3eb00,95321401,True
f6812452ccec1ed2787075ddcb590eaf10892384,47185683,True
f6812452ccec1ed2787075ddcb590eaf10892384,46935952,False
f6812452ccec1ed2787075ddcb590eaf10892384,2143397013,False
f6812452ccec1ed2787075ddcb590eaf10892384,47061941,False
f6812452ccec1ed2787075ddcb590eaf10892384,121640365,False
d459aaa782a6553783f80c2c4301f7fea1f30680,2097817150,True
d459aaa782a6553783f80c2c4301f7fea1f30680,16053073,False
d04c8d846dfee05e310fbe689b2bbdc0b0ab8de3,1902979,True
d04c8d846dfee05e310fbe689b2bbdc0b0ab8de3,1703919,False
d04c8d846dfee05e310fbe689b2bbdc0b0ab8de3,1401722698,False
d04c8d846dfee05e310fbe689b2bbdc0b0ab8de3,6181999,False
2a04610f48bb448953348c4b1087fc9c201a01f8,145579026,True
2a04610f48bb448953348c4b1087fc9c201a01f8,50373121,False
279408b34d9c719dfd364ec293f3cdb2b991ca54,68972826,True
279408b34d9c719dfd364ec293f3cdb2b991ca54,1698942,False
279408b34d9c719dfd364ec293f3cdb2b991ca54,1702182,False
279408b34d9c719dfd364ec293f3cdb2b991ca54,145009388,False
279408b34d9c719dfd364ec293f3cdb2b991ca54,2540376,False
e9e7cd50d40dc1f7c8bd9f551005a1bbca4c654d,3209363,True
e9e7cd50d40dc1f7c8bd9f551005a1bbca4c654d,145919499,False
e9e7cd50d40dc1f7c8bd9f551005a1bbca4c654d,144299208,False
e9e7cd50d40dc1f7c8bd9f551005a1bbca4c654d,36187128,False
6baa279953fa1c34826ed7f2d67ba5a7c611fc0b,2108953789,True
6baa279953fa1c34826ed7f2d67ba5a7c611fc0b,2109369025,False
6baa279953fa1c34826ed7f2d67ba5a7c611fc0b,2108525317,False
6baa279953fa1c34826ed7f2d67ba5a7c611fc0b,47795723,False
6baa279953fa1c34826ed7f2d67ba5a7c611fc0b,9198774,False
6baa279953fa1c34826ed7f2d67ba5a7c611fc0b,2143717413,False
6baa279953fa1c34826ed7f2d67ba5a7c611fc0b,46529767,False
adfcbf41d0f0c0303476075401355df6aa16110c,47762082,True
adfcbf41d0f0c0303476075401355df6aa16110c,66728855,False
fb2f91d175b66e2224d691443877c3d144b63293,153250242,True
fb2f91d175b66e2224d691443877c3d144b63293,46584628,False
fb2f91d175b66e2224d691443877c3d144b63293,50561597,False
fb2f91d175b66e2224d691443877c3d144b63293,2108173851,False
3815675396c3328d2af7344fdca3df42d2258b8a,2518560,True
3815675396c3328d2af7344fdca3df42d2258b8a,2145214742,False
3815675396c3328d2af7344fdca3df42d2258b8a,2286217299,False
508b42aafed6fcd25fef98aae063d9e193e018ea,34319573,True
508b42aafed6fcd25fef98aae063d9e193e018ea,82546517,False
44f1c3aa7090c39fc80a9b490cc63e6921136220,2054596870,True
44f1c3aa7090c39fc80a9b490cc63e6921136220,1562948007,False
44f1c3aa7090c39fc80a9b490cc63e6921136220,46584628,False
44f1c3aa7090c39fc80a9b490cc63e6921136220,50561597,False
44f1c3aa7090c39fc80a9b490cc63e6921136220,49984520,False
44f1c3aa7090c39fc80a9b490cc63e6921136220,2110558604,False
a7a407968c13ced804a063259d72315a43b84f29,1669767608,True
