paperDOI,citedPaperDOI
a0f66d05c2ae5342f81634a670aece11e12fb211,e71aca83459cd6f3000f098b6ea152d19fdd8ca8
a0f66d05c2ae5342f81634a670aece11e12fb211,d382d7440042bf159509101b2b618842ffc29f9b
9278112571f5424ee1f05726b6432354cba00ab8,6017e81c5ede6c38b306a3df9738aeb04baa7619
9278112571f5424ee1f05726b6432354cba00ab8,54906484f42e871f7c47bbfe784a358b1448231f
c70490db33fc0de7878a4457c1f369d8ebc52075,0ae5b99f09b7ebacc4aeaed7644aff90534a3aaa
c70490db33fc0de7878a4457c1f369d8ebc52075,b52db9e41e15f76bdcfbe674abe0314af545c430
c70490db33fc0de7878a4457c1f369d8ebc52075,facf11419e149a03bd4a9bffdda2ebb433a59d85
c70490db33fc0de7878a4457c1f369d8ebc52075,19b3f04f4314ea83025ad4537c7be4055b77cd2c
c70490db33fc0de7878a4457c1f369d8ebc52075,389e53cbae1b4a3d3b4dc30c2cd743dd694d721e
a05bf3d8f3f6934b446bbbeb9c7f192f9a7d67c0,bb17ff968ae1dbd772ac337f469d1ca915cb4c03
a05bf3d8f3f6934b446bbbeb9c7f192f9a7d67c0,bf5a42b53d156c0811e88e60d2a49f9fd9367cae
a05bf3d8f3f6934b446bbbeb9c7f192f9a7d67c0,67511d61aa96306687751f56979f15c9fadd9162
a05bf3d8f3f6934b446bbbeb9c7f192f9a7d67c0,a7dbaa06dc6948847b44fde69cc1f53b00bea328
a05bf3d8f3f6934b446bbbeb9c7f192f9a7d67c0,241a7b3525dbe0132ab0559233e0a14a4b7e6ad9
a05bf3d8f3f6934b446bbbeb9c7f192f9a7d67c0,547df0f649d5b8fcb64ac06611e5bbe7b14518f7
a05bf3d8f3f6934b446bbbeb9c7f192f9a7d67c0,43428880d75b3a14257c3ee9bda054e61eb869c0
a05bf3d8f3f6934b446bbbeb9c7f192f9a7d67c0,4901eaa5a3b8cca41e4bb664ef0446d6118bd87c
a05bf3d8f3f6934b446bbbeb9c7f192f9a7d67c0,0c171e1cac6868ccf905245a7dd4400f9554b241
a05bf3d8f3f6934b446bbbeb9c7f192f9a7d67c0,f1374c60ea4548ac1674ab72c8ad1d5667fdfdaf
6def0370e9733d233991d862483249e556501972,9d75cc322a4e06d0a3a868cb91b04219a289c12c
6def0370e9733d233991d862483249e556501972,168f28ac3c8c7ea63bf7ed25f2288e8b67e2fe74
bed780ab9d6f1f15ea9cba494341828164ab92cf,39731f9ff7b8e00b098b9cd4b9e57389c60f3eaf
bed780ab9d6f1f15ea9cba494341828164ab92cf,4954fa180728932959997a4768411ff9136aac81
bed780ab9d6f1f15ea9cba494341828164ab92cf,692e0bb9f4656166f44b338245153957076a8add
bed780ab9d6f1f15ea9cba494341828164ab92cf,ed0fea630168d3b63dbf12dd165b1b608ea98dd9
bed780ab9d6f1f15ea9cba494341828164ab92cf,aaa9de6a91833865fc4407042a14b41ed5761028
bed780ab9d6f1f15ea9cba494341828164ab92cf,c0c789bfcac6c5d723f49feb47e939a9afe8a219
bed780ab9d6f1f15ea9cba494341828164ab92cf,ffa13df31597b8952af56a2a1bea719726422724
bed780ab9d6f1f15ea9cba494341828164ab92cf,b6988c2580c8e6a445b560c489d7b07bf992a66b
bed780ab9d6f1f15ea9cba494341828164ab92cf,35ed248cfe4287a6d989b9972671dd903dc543dd
8d1031fbad647c0a69762ee524f23fe978bbaed9,b7187d8b12d4a9bfd4077f2b40093bd0ecf2626a
8d1031fbad647c0a69762ee524f23fe978bbaed9,69fc2fa7bffa570b127f7a55ede90f99082e2e84
8d1031fbad647c0a69762ee524f23fe978bbaed9,e0b380e71c4541b2ecc2c8b94a3f2b0035330891
8d1031fbad647c0a69762ee524f23fe978bbaed9,c3200f0b7ac78f63a63dee38af9593c1bacba7d9
8d1031fbad647c0a69762ee524f23fe978bbaed9,3e63cc625b886f198dc17f5fbf353153b65d354e
c1787db25af5614f41e56938aa594f2dbb1dca07,57820e6f974d198bf4bbdf26ae7e1063bac190c3
f8e2cd820ce83be745b764c66557ae6a986a2bcc,990334cf76845e2da64d3baa10b0a671e433d4b6
f8e2cd820ce83be745b764c66557ae6a986a2bcc,505b2f4f5364ec43657c13932b334b6f1f3fc7a8
f8e2cd820ce83be745b764c66557ae6a986a2bcc,077436a29bb8e49d97687f2901f166ac245a6868
f8e2cd820ce83be745b764c66557ae6a986a2bcc,c56b9e84f113f3e558b1d8fcccf92fbbbf6b5174
f8e2cd820ce83be745b764c66557ae6a986a2bcc,d8c3b190c8f53acfc48b9abacb43f34a83bacb40
f8e2cd820ce83be745b764c66557ae6a986a2bcc,0933564925aee8e761db53657033182f65a46735
b7262a740e0726c10bcf675559ea912c28511761,dac7344737cb824634f757aede2dd46a6eed204b
b7262a740e0726c10bcf675559ea912c28511761,ffa13df31597b8952af56a2a1bea719726422724
b7262a740e0726c10bcf675559ea912c28511761,f09f7888aa5aeaf88a2a44aea768d9a8747e97d2
b7262a740e0726c10bcf675559ea912c28511761,2c6df83795cd5baf3b8c6e2639b85e2df0cee1d0
820b4d107da7b85efd53e3fb57fd981e6fb6d7f9,3c8a456509e6c0805354bd40a35e3f2dbf8069b1
820b4d107da7b85efd53e3fb57fd981e6fb6d7f9,6c44f8e62d824bcda4f291c679a5518bbd4225f6
820b4d107da7b85efd53e3fb57fd981e6fb6d7f9,7c663204f4b1f5c0a112bce0d84b21e1c1b7f798
820b4d107da7b85efd53e3fb57fd981e6fb6d7f9,9f15855fd5d48430abd741463959d1bfad02515a
820b4d107da7b85efd53e3fb57fd981e6fb6d7f9,d33949030c7be933ee83768e4dfa1ed387cdc12b
820b4d107da7b85efd53e3fb57fd981e6fb6d7f9,0156ff736796f4a71f66ef9d9941b71be33f7f09
820b4d107da7b85efd53e3fb57fd981e6fb6d7f9,c847e7a0430a475caf7173cafb02cab9367779b8
820b4d107da7b85efd53e3fb57fd981e6fb6d7f9,2d69a1517bed9578b0a7a08fe5ecb68fe0a2f71c
820b4d107da7b85efd53e3fb57fd981e6fb6d7f9,a8d9b6acff2b8f2a20b082e08d09a422d59f776e
820b4d107da7b85efd53e3fb57fd981e6fb6d7f9,c6874a0d173de76c1e79df43324c4d58d30a30bc
2cef702e6cd1ada90c6ee7311825ee978b81526a,d0a118e1c9a46a00f004b3883cba0fd772125a6a
2cef702e6cd1ada90c6ee7311825ee978b81526a,a3553008be341b9167e2f793fb4d440403217c4c
2cef702e6cd1ada90c6ee7311825ee978b81526a,8d1031fbad647c0a69762ee524f23fe978bbaed9
a29c7cccaf5fbf06d3edbe629d32a06319f98bd4,c0f3072aeab373fd64c98126afe1b3964ed3438d
a29c7cccaf5fbf06d3edbe629d32a06319f98bd4,7522862ab073d3e25ba28e46eed42a36de0c9310
a29c7cccaf5fbf06d3edbe629d32a06319f98bd4,55ad004bac6bb364a50f05a994524661083c4762
a29c7cccaf5fbf06d3edbe629d32a06319f98bd4,e08f17fe8ac8781d83470af79b7045097217b725
a29c7cccaf5fbf06d3edbe629d32a06319f98bd4,df5f3ffe15207eb6ae2f00f3ccc818625b9bfbe7
a29c7cccaf5fbf06d3edbe629d32a06319f98bd4,452059171226626718eb677358836328f884298e
a29c7cccaf5fbf06d3edbe629d32a06319f98bd4,507d4db5530300ef296219b56cb020ff9987c141
a29c7cccaf5fbf06d3edbe629d32a06319f98bd4,d9cf759933ca5805942e4d2d16cab77f6624dcdc
a29c7cccaf5fbf06d3edbe629d32a06319f98bd4,10da56ca968d4e862d9071246790e930660438d4
fa08b41ccdfc5d8771adfbc34c176fa237d4646c,ad7ddcc14984caae308c397f1a589aae75d4ab71
fa08b41ccdfc5d8771adfbc34c176fa237d4646c,268d347e8a55b5eb82fb5e7d2f800e33c75ab18a
fa08b41ccdfc5d8771adfbc34c176fa237d4646c,962dc29fdc3fbdc5930a10aba114050b82fe5a3e
fa08b41ccdfc5d8771adfbc34c176fa237d4646c,43f2ad297941db230c089ba353efc3f281ab678c
fa08b41ccdfc5d8771adfbc34c176fa237d4646c,204e3073870fae3d05bcbc2f6a8e263d9b72e776
fa08b41ccdfc5d8771adfbc34c176fa237d4646c,0d57ba12a6d958e178d83be4c84513f7e42b24e5
cf570a373a4b52a4095b1e743407176fc4582457,86366fef19e42747cd71b72a3015b874f756ed96
cf570a373a4b52a4095b1e743407176fc4582457,5bacfea96066f8a5e295c159625713b8c72d91bf
cf570a373a4b52a4095b1e743407176fc4582457,4f68caebe510a0d737759ee648daa3de4fc98627
cf570a373a4b52a4095b1e743407176fc4582457,8636dec409eaddd4ff9c389381465470ef120052
cf570a373a4b52a4095b1e743407176fc4582457,e50bf4ae589d0afd8ed54ad357c0ace3acb668a6
cf570a373a4b52a4095b1e743407176fc4582457,23ffaa0fe06eae05817f527a47ac3291077f9e58
cf570a373a4b52a4095b1e743407176fc4582457,d81fc968196e06ccafd7ea4c008b13e1cad1be64
cf570a373a4b52a4095b1e743407176fc4582457,80f5ee8578ee76e2c17824f211762ffec7e029d4
23cfa973c3e131ed578ad2503c5e0559bbb83f10,8faaa20dc9af4defa14735d85e19e2651bc537cd
23cfa973c3e131ed578ad2503c5e0559bbb83f10,f454f6b5f2ca9749ddf442eb5134612ef7f758c1
23cfa973c3e131ed578ad2503c5e0559bbb83f10,43366ceccb11d03f3e413ba4b0f49808fce7f582
23cfa973c3e131ed578ad2503c5e0559bbb83f10,67c5932e303a63adb37e71e4fb3698a9529b0a5c
230776e4c20c0d70998289923565bc928da32125,f37e1b62a767a307c046404ca96bc140b3e68cb5
230776e4c20c0d70998289923565bc928da32125,f6b51c8753a871dc94ff32152c00c01e94f90f09
75c203cf1aeed022ae7c15928e0f5bac7b944ca0,6c45a4d57be64d6c986751fc4969569f7dd9d6df
75c203cf1aeed022ae7c15928e0f5bac7b944ca0,56266342b01a4f2ddc28a1e8401dbbad105736a5
75c203cf1aeed022ae7c15928e0f5bac7b944ca0,57dcf50ebb13f7480feb75fbf7b22204847be669
75c203cf1aeed022ae7c15928e0f5bac7b944ca0,befe585e679c7fdf2f9df84b87fcbdc289bb14b2
75c203cf1aeed022ae7c15928e0f5bac7b944ca0,6f4da3638ac9a87502c7a43dffc7be1bd8252a99
75c203cf1aeed022ae7c15928e0f5bac7b944ca0,13513bb13ff668f7d7cf341d2a8712dea6455674
75c203cf1aeed022ae7c15928e0f5bac7b944ca0,ea7139d55978c63a18eaee24cbb1b0f91035de9d
75c203cf1aeed022ae7c15928e0f5bac7b944ca0,e08f17fe8ac8781d83470af79b7045097217b725
75c203cf1aeed022ae7c15928e0f5bac7b944ca0,de4754d75c5d2179f348c58a1108be9c1cbdf4a1
75c203cf1aeed022ae7c15928e0f5bac7b944ca0,9263499d59fdc184ff097b37d0b00a35927e4632
75c203cf1aeed022ae7c15928e0f5bac7b944ca0,487b787e6ca2368aff7941c86e39941db83c5087
75c203cf1aeed022ae7c15928e0f5bac7b944ca0,6b42da07552dd40974f793f8da1ca6521f1e49e8
75c203cf1aeed022ae7c15928e0f5bac7b944ca0,fe33ba23625e0039b6bddf69a63f43dfe22928b1
82bc4a2195f39db35f106e8e5880f16ec91ac57c,558b5affa6c7021ca87db1622cd7fa255622d597
82bc4a2195f39db35f106e8e5880f16ec91ac57c,cbf8fcfaf98affd6e7743a8ee369d8cf3a8811cc
82bc4a2195f39db35f106e8e5880f16ec91ac57c,5e49c80f8b12a100c5f4518897c4cbf72710c252
82bc4a2195f39db35f106e8e5880f16ec91ac57c,1098d3743083c4c6a39a124efb725c10d2b7423c
82bc4a2195f39db35f106e8e5880f16ec91ac57c,ac4ca10f677673fd17cdb9fba49caae77fc52a59
544ffc3dd1018a26469966d80aac49c5da1115e2,50722f62a4c28eb96f0d36c0772b7e8692a4dee4
544ffc3dd1018a26469966d80aac49c5da1115e2,10f919b1a5161b560504c225cfb2d1b3a4768f80
544ffc3dd1018a26469966d80aac49c5da1115e2,ce3dbfe801438c3e70d116b2f18ca1a055c1cabc
544ffc3dd1018a26469966d80aac49c5da1115e2,109f6c2ea18058cca7b9cc734b30dea6dd64cac0
544ffc3dd1018a26469966d80aac49c5da1115e2,d916830788be8306ee896cb246615c5b217439a4
544ffc3dd1018a26469966d80aac49c5da1115e2,a45d5bd5b326f21148a6471ae24916b09fbb7d6e
9f0089d9c77605a1ad872700401bd85e34e2ba98,789a7069d1a2d02d784e4821685b216cc63e6ec8
9f0089d9c77605a1ad872700401bd85e34e2ba98,a156e15812ab648e0f455f08dbe50c3cdffade48
9f0089d9c77605a1ad872700401bd85e34e2ba98,4f37468a95ccc62debb9e5a4cb0d73489ca61190
9f0089d9c77605a1ad872700401bd85e34e2ba98,f0d6a9f36d6c9204bb4ba920b71e787974581585
9f0089d9c77605a1ad872700401bd85e34e2ba98,f09f7888aa5aeaf88a2a44aea768d9a8747e97d2
9f0089d9c77605a1ad872700401bd85e34e2ba98,e0fa5ed16e07ce73be90fd93b98cd240f3995ee7
9f0089d9c77605a1ad872700401bd85e34e2ba98,efe6c7f2aa2e05d4e97cdcbf94b80f885e4d62fa
9f0089d9c77605a1ad872700401bd85e34e2ba98,e775e649d815a02373eac840cf5e33a04ff85c95
9f0089d9c77605a1ad872700401bd85e34e2ba98,d0284c9889eb38f70d3c3acba13e20c00d7cbc45
9f0089d9c77605a1ad872700401bd85e34e2ba98,f07d5ae0bd63f1600392b6f3b718b78b4de655b8
46c2b5e7590bfefa78c0e71970b91c09bf3a4b0c,2c03df8b48bf3fa39054345bafabfeff15bfd11d
46c2b5e7590bfefa78c0e71970b91c09bf3a4b0c,f37e1b62a767a307c046404ca96bc140b3e68cb5
a203cec35c167efc87f2ef83e088198e9d90e749,f527bacebbbfc46719d50eed61a8b2114a39bb72
b9e1fed59fffb9f93921fedced533b4242b43f3a,e8441a9d8c22f333b4092d3a95d3fbb64a36d428
b9e1fed59fffb9f93921fedced533b4242b43f3a,f8e1b3bcee316203b4aa843efd5f581bc16849dc
b9e1fed59fffb9f93921fedced533b4242b43f3a,ccca203382e5dd198c089a0f1d7af7bef0f694e9
b9e1fed59fffb9f93921fedced533b4242b43f3a,1ab2caf21b8a7eba2fd503d3e6828f2d6946ba9d
b9e1fed59fffb9f93921fedced533b4242b43f3a,4737e7b19041092055203adc0cb8a2570381766e
b9e1fed59fffb9f93921fedced533b4242b43f3a,9a71b600cd1505aed6b0951c2917a888c2666e06
a8d9b6acff2b8f2a20b082e08d09a422d59f776e,b8da4337c92acda632e8138be1b525a3aef54b85
a8d9b6acff2b8f2a20b082e08d09a422d59f776e,403281bcb23f4d388333f49d827f67c6d097b80e
a8d9b6acff2b8f2a20b082e08d09a422d59f776e,dfdf7ff01aa6f691831e663fd29bc71890be39e2
a8d9b6acff2b8f2a20b082e08d09a422d59f776e,0388edb9ac1a73d378cf33092770cb2f87a7c3e9
a8d9b6acff2b8f2a20b082e08d09a422d59f776e,0834e74304b547c9354b6d7da6fa78ef47a48fa8
a8d9b6acff2b8f2a20b082e08d09a422d59f776e,96cf663aaf3d3da7d1485be4fcfa89e42a7cf85e
a8d9b6acff2b8f2a20b082e08d09a422d59f776e,b133c73fd3ca99070a1a42d3974e01040daa2fa4
a8d9b6acff2b8f2a20b082e08d09a422d59f776e,0023318fc6f4533280d1277314a24fbe851b6bdb
a8d9b6acff2b8f2a20b082e08d09a422d59f776e,04db5a786dc27e1d80c41f55b32e76083da910ae
6d2dc2030f5df8b38770814639c0cf99e9fa5f81,0d88252e3a8777618d680fbb7fe64f8c1bdd1483
ad7ddcc14984caae308c397f1a589aae75d4ab71,268d347e8a55b5eb82fb5e7d2f800e33c75ab18a
ad7ddcc14984caae308c397f1a589aae75d4ab71,a0185d4f32dde88aa1749f3a8000ed4721787b65
ad7ddcc14984caae308c397f1a589aae75d4ab71,962dc29fdc3fbdc5930a10aba114050b82fe5a3e
ad7ddcc14984caae308c397f1a589aae75d4ab71,3c8a456509e6c0805354bd40a35e3f2dbf8069b1
ad7ddcc14984caae308c397f1a589aae75d4ab71,204e3073870fae3d05bcbc2f6a8e263d9b72e776
ad7ddcc14984caae308c397f1a589aae75d4ab71,0d57ba12a6d958e178d83be4c84513f7e42b24e5
ad7ddcc14984caae308c397f1a589aae75d4ab71,43428880d75b3a14257c3ee9bda054e61eb869c0
ad7ddcc14984caae308c397f1a589aae75d4ab71,2c03df8b48bf3fa39054345bafabfeff15bfd11d
ad7ddcc14984caae308c397f1a589aae75d4ab71,23ffaa0fe06eae05817f527a47ac3291077f9e58
d918db1daef1eb14294d310d20b1bce38f11e610,0933564925aee8e761db53657033182f65a46735
d918db1daef1eb14294d310d20b1bce38f11e610,a38f1165e6153c5a699f8944cecb52ea40debeb6
d918db1daef1eb14294d310d20b1bce38f11e610,f0db5b28dae48d4e56a2238297f987a38d54036e
d918db1daef1eb14294d310d20b1bce38f11e610,6f4486c3d8ccd638c2a6bcbfafa01b5a3225bcab
d918db1daef1eb14294d310d20b1bce38f11e610,6361183fc8bd4ee0f5547956f287d63cb43d66e2
d918db1daef1eb14294d310d20b1bce38f11e610,76372a4b7d4830a52fdf15e9952df2f060352a85
d918db1daef1eb14294d310d20b1bce38f11e610,ffb00f4afcd934f00b42e8361ef5f460d2067069
d918db1daef1eb14294d310d20b1bce38f11e610,a9f32a4801158a9432ece2158201cdbbcf2fcab4
78421f833eebd99db716cd46340128c18cd713cd,2c03df8b48bf3fa39054345bafabfeff15bfd11d
0a6bc2cd48ec1779b2e0dc7fd35c6709398babd0,c8000930640bae88078799da7093d2f954c4a14b
5897798666a7090952b0b1bcf448976bebb07318,fe11a0f7b591251d44d8ee30ffca616f631b822d
5897798666a7090952b0b1bcf448976bebb07318,03c9711c6a017ee2443c23cc93db1f6fa22e3652
5897798666a7090952b0b1bcf448976bebb07318,c0a8fe3ac767c0911f10296bce29cb97a7382266
5897798666a7090952b0b1bcf448976bebb07318,aa12a2375d98ee30b19ad55b66f8cda225eaff1a
5897798666a7090952b0b1bcf448976bebb07318,ccb7ad8ea38991798172c33aee83f4d68a45d376
5897798666a7090952b0b1bcf448976bebb07318,5c57bb5630835a05eb1c3d0df3e12d6180d75de2
5897798666a7090952b0b1bcf448976bebb07318,31d896ca580640023baea9924e0c4bb57c2cb01b
f599d13c6ccabe582cbec207ff8b85df76b915e7,dedb4db1790ee4ec5e753824aefc85276ccf1ebc
f599d13c6ccabe582cbec207ff8b85df76b915e7,44f1c3aa7090c39fc80a9b490cc63e6921136220
f599d13c6ccabe582cbec207ff8b85df76b915e7,9b1653e3b57016958d10ff8531475eb0483d156c
f599d13c6ccabe582cbec207ff8b85df76b915e7,a2f808a24d996f9e9d0bfc054128c69b73d96767
f599d13c6ccabe582cbec207ff8b85df76b915e7,17dec4292289bfaa1b5342a8719a58b9f88cd4ec
f599d13c6ccabe582cbec207ff8b85df76b915e7,4ce13dcc8e5497755bbedcea39c4b9b7e14fe64f
f599d13c6ccabe582cbec207ff8b85df76b915e7,43f2ad297941db230c089ba353efc3f281ab678c
e29b85ab2a15c9e2a8711b66806cbfa5bf1472bb,057022a1a9d64faa2fb185f00d35274fca2cb8ff
e29b85ab2a15c9e2a8711b66806cbfa5bf1472bb,ace1059fd85bbb8b41874a47a029bba7899124a5
e29b85ab2a15c9e2a8711b66806cbfa5bf1472bb,a5ca89b0650b44e4b0a9dba1c699c7f3b0f39334
e29b85ab2a15c9e2a8711b66806cbfa5bf1472bb,5808f5285bc60a73bc240621ad0fce606867ebc1
e29b85ab2a15c9e2a8711b66806cbfa5bf1472bb,4d5ed385b3a9b7d5d192047c54578ceeaaf2639f
e29b85ab2a15c9e2a8711b66806cbfa5bf1472bb,def1049b5aae96c8e1eab0ca58d77ac9c2f0e3e9
e29b85ab2a15c9e2a8711b66806cbfa5bf1472bb,62a45ab7b676f3877d41f66f6c9ddf1ec44a1c5f
e29b85ab2a15c9e2a8711b66806cbfa5bf1472bb,0c2b7130b433c4f7b5bb64479756d3c5adebfba6
e29b85ab2a15c9e2a8711b66806cbfa5bf1472bb,f1560ef3ef7264c65daff14d8de16d86c78cf4b7
9b64f980a95806460b1056e91bd6c017226613b4,0e2fdbfd7b4699743010ddf2aa52b8aedf1d496d
9b64f980a95806460b1056e91bd6c017226613b4,dc7307f6e49f0ad2432be4eea92ae7f854c3cebb
9b64f980a95806460b1056e91bd6c017226613b4,c9e432023a240b22f385cf1cc76ab75fbe084ee7
9b64f980a95806460b1056e91bd6c017226613b4,077436a29bb8e49d97687f2901f166ac245a6868
44f1c3aa7090c39fc80a9b490cc63e6921136220,6d9e20d4c5025c58c464237d2d6cde22495a8b45
44f1c3aa7090c39fc80a9b490cc63e6921136220,04d89cc3532d40875e563d6c3e215a1e72becebc
44f1c3aa7090c39fc80a9b490cc63e6921136220,cddf8a10c7f48df67a797808a615be0d4acf9a8e
6c45a4d57be64d6c986751fc4969569f7dd9d6df,6f4da3638ac9a87502c7a43dffc7be1bd8252a99
6c45a4d57be64d6c986751fc4969569f7dd9d6df,7813c7274ddb3fa90ff76c2ec4f8f1c327823aa1
6de08c5762e6d06a7e8ee0c4baa1a0acb505720a,eaf141fe8e8fd1108360a85862e690f4ae7c496a
6de08c5762e6d06a7e8ee0c4baa1a0acb505720a,abb33d75dc297993fcc3fb75e0f4498f413eb4f6
6de08c5762e6d06a7e8ee0c4baa1a0acb505720a,695d7f2397df115395d9a9f7035d2ee67103dc6d
6de08c5762e6d06a7e8ee0c4baa1a0acb505720a,e5a54fc0e00369180d336687470b0dd6a1d19aa7
6de08c5762e6d06a7e8ee0c4baa1a0acb505720a,a18ad95991db3f735d105ccc5caa246cd6b37d1b
6de08c5762e6d06a7e8ee0c4baa1a0acb505720a,f5623cd36228c0606c1dbcd3ab034df24c58312f
6de08c5762e6d06a7e8ee0c4baa1a0acb505720a,391a5f286f814d852dddcab1b2b68e5c1af6c79e
9c1b9598f82f9ed7d75ef1a9e627496759aa2387,bf69c98fca9a9f6c1cde871beddbcdc668b77771
9c1b9598f82f9ed7d75ef1a9e627496759aa2387,2e76fa107c50485985487b03a601eb0c11894193
9c1b9598f82f9ed7d75ef1a9e627496759aa2387,f117c6f12d067bd66dad40996b3931c069daa2da
9c1b9598f82f9ed7d75ef1a9e627496759aa2387,bf5a42b53d156c0811e88e60d2a49f9fd9367cae
8deeb6091710caab295d66a1d9fa2485a83b7eac,e017e0034fba16b37958b517064d9bf7ecac5f54
8deeb6091710caab295d66a1d9fa2485a83b7eac,44f1c3aa7090c39fc80a9b490cc63e6921136220
8deeb6091710caab295d66a1d9fa2485a83b7eac,8f1a5a51c50b33af10348495bcecee98ccd30ac1
bed328991546dbf0670aca1e5c0cf035c7463585,62af64ddfada1300b2953a1b01679e79e83819ef
bed328991546dbf0670aca1e5c0cf035c7463585,fa02cd80e87cec4c78af29e5b9e754dfbe1922fd
bed328991546dbf0670aca1e5c0cf035c7463585,ac4ca10f677673fd17cdb9fba49caae77fc52a59
bed328991546dbf0670aca1e5c0cf035c7463585,5a7f3f0fdbdc29fddc7a41098ee8bbc3f7cfd1a1
bed328991546dbf0670aca1e5c0cf035c7463585,754f3d75adbf243cda601bb815784a2d73bbb711
bed328991546dbf0670aca1e5c0cf035c7463585,57cb76b341dad8032f38c79c435e13ca01943638
bed328991546dbf0670aca1e5c0cf035c7463585,1d9df46f672b1e22b6f210343be8684f88c0ccca
bed328991546dbf0670aca1e5c0cf035c7463585,18865de480ed9da8d67015f68458ce03cdbae40e
bed328991546dbf0670aca1e5c0cf035c7463585,08a83d48f24e2dea1ac7cb96ba2308e0b4076c3a
7ed080692fd37fb927bcbb0c97c39b790809cdad,363e72aab77a9914f1aca06a8263b8e397340c91
7ed080692fd37fb927bcbb0c97c39b790809cdad,b52db9e41e15f76bdcfbe674abe0314af545c430
7ed080692fd37fb927bcbb0c97c39b790809cdad,b99b2b33038e72fec702b86187bea6aab751f1d3
7ed080692fd37fb927bcbb0c97c39b790809cdad,2c8c82a03d8fffff8b66cf5e0972d46fd38fa665
7ed080692fd37fb927bcbb0c97c39b790809cdad,a0f66d05c2ae5342f81634a670aece11e12fb211
7ed080692fd37fb927bcbb0c97c39b790809cdad,7d6f39f24e9b0a15f3690dae5a00baf8a88180e7
29b053c336af2189e3d050fd8c23f81e2fd2a8d3,1bc34cb22131554ba18f6ba9e6ede5beb42939f1
29b053c336af2189e3d050fd8c23f81e2fd2a8d3,6fffaf5db22866eec6ae8d2a61c9e2286382e1d6
4ce13dcc8e5497755bbedcea39c4b9b7e14fe64f,ab33e9ced1913a2dd687e5e8f7af9efc9a8673d9
4ce13dcc8e5497755bbedcea39c4b9b7e14fe64f,b256e7155dd1a27ed9233aa4b47fd6334f5f243b
4ce13dcc8e5497755bbedcea39c4b9b7e14fe64f,fa9ca8b87a75e32ba09a1bd864b8f7b8331e524b
4ce13dcc8e5497755bbedcea39c4b9b7e14fe64f,fee3596658a92832c3d8fcb46b07c7bcf3e25914
4ce13dcc8e5497755bbedcea39c4b9b7e14fe64f,a6165cd7ae9d94dec4469b757f9f88318237fa1b
4ce13dcc8e5497755bbedcea39c4b9b7e14fe64f,8023e7b54c4fa207b32e9bad406f8224816bcb86
4ce13dcc8e5497755bbedcea39c4b9b7e14fe64f,f412bb31ec9ef8bbef70eefc7ffd04420c1365d9
4ce13dcc8e5497755bbedcea39c4b9b7e14fe64f,75c203cf1aeed022ae7c15928e0f5bac7b944ca0
4ce13dcc8e5497755bbedcea39c4b9b7e14fe64f,3d7df210adf70f30f952739553201994b92e5630
4ce13dcc8e5497755bbedcea39c4b9b7e14fe64f,ead956ecdcedf5c015b91203046910c71f6c4685
0a53017906248d8f0d388a00e92ef2649198eaa1,63b059cdad77906ff381515b3cfac21757e5e64c
0a53017906248d8f0d388a00e92ef2649198eaa1,e1ba19c3a819a79b5979cd57289011ba905bad70
0a53017906248d8f0d388a00e92ef2649198eaa1,1e31a13f7bffc62c823e848728d4b1f9e6d483cc
0a53017906248d8f0d388a00e92ef2649198eaa1,7b85a5c5c7586c2fd9228fa5255e8e8b075e3f97
0a53017906248d8f0d388a00e92ef2649198eaa1,163b4d6a79a5b19af88b8585456363340d9efd04
0a53017906248d8f0d388a00e92ef2649198eaa1,de4754d75c5d2179f348c58a1108be9c1cbdf4a1
0a53017906248d8f0d388a00e92ef2649198eaa1,6e6c03c3a971ca0d17f21bd094beaca51b514676
0a53017906248d8f0d388a00e92ef2649198eaa1,bf5a42b53d156c0811e88e60d2a49f9fd9367cae
0a53017906248d8f0d388a00e92ef2649198eaa1,5c57bb5630835a05eb1c3d0df3e12d6180d75de2
0a53017906248d8f0d388a00e92ef2649198eaa1,ee9acac0d8798fe961b59c7b9f9941f1c7607d34
0dfb958ef19eb9d87ffccd86b5db14180b27fb3a,d049d63ba6fa4c57cdb7334cbc3108fa3add8bb0
0dfb958ef19eb9d87ffccd86b5db14180b27fb3a,3b217403302f9cb9d9685404c7646de7bc0db428
123505ca9c7e1272ad10d89a3e7a4caa89716395,5ac2c3e8a473652efacb26f61329aed053bf7676
123505ca9c7e1272ad10d89a3e7a4caa89716395,7625289aa5efe48d67ed559d25ffed69111afc88
123505ca9c7e1272ad10d89a3e7a4caa89716395,b91334db900b1c066ed5c811c9e5eea57a7e7b08
44815bffa5cfaa095032496198826765931eb6bc,6bc77c4dc6075ee81c05f0f5f43e44b2a34a5876
44815bffa5cfaa095032496198826765931eb6bc,e18fa403f20d2b7d1320a9e2bb486ef03982e5fe
44815bffa5cfaa095032496198826765931eb6bc,ad7098af070e5d8fb6822b4eb3bb0bb485d3892a
44815bffa5cfaa095032496198826765931eb6bc,ed1e724a9a5f7207a5fc19b11a51767f61b5bc16
44815bffa5cfaa095032496198826765931eb6bc,063bd3b1e93a14ce47e8ec30b2e7122ac9744e6f
109f6c2ea18058cca7b9cc734b30dea6dd64cac0,c663bbbefed5d9a89ef8d66e56f32576cee37fe6
